1,16,2,0,1,0
2,16,2,0,1,0
3,12,6,0,1,0
4,11,7,0,1,0
5,10,8,0,1,0
6,9,8,0,2,0
7,8,7,1,3,0
8,2,10,2,4,1
9,2,9,2,5,1
10,1,6,3,8,1
11,1,4,5,8,1
12,1,4,5,8,1
13,1,3,6,8,1
14,0,3,7,8,1
15,0,3,7,8,1
16,0,3,7,5,4
17,0,3,7,3,6
18,0,1,6,4,8
19,0,1,6,3,9
20,0,1,5,3,10
21,0,0,4,2,13
22,0,0,4,2,13
23,0,0,4,1,14
24,0,0,4,1,14
25,0,0,3,1,15
26,0,0,3,1,15
27,0,0,1,0,18
28,0,0,1,0,18
29,0,0,1,0,18
30,0,0,1,0,18
31,0,0,0,0,19
32,0,0,0,0,19
33,0,0,0,0,19
34,0,0,0,0,19
35,0,0,0,0,19
36,0,0,0,0,19
